agency,dataset,official_source_page,url,local_path,status,size,sha256,seasonal_adjustment_status,error
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma8909c.txt,copied-from-repo-official-cache,38410,770f58756b8cee8456f1930f02fe16e69f6760c2d57d3da60c20ea13a1ea2cc7,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma8910c.txt,copied-from-repo-official-cache,38666,8bc0ef9481b0188146f1af3a5279c0ced65a33795a55047712a5fba934854506,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma8911c.txt,copied-from-repo-official-cache,38247,4d0321a92c697486fee23d945db0118f43c529e5067c287384db26b32d5ccea7,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma8912c.txt,copied-from-repo-official-cache,37861,0380c26504b499efab1726d88d6d41fb8877e8f45d7be278b32d04bbafc9b000,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9001c.txt,copied-from-repo-official-cache,38215,1e31b8e2100ab3e18b35b5ce75a63fb7c6bb029d73ee4ec50acc499a1d2941a6,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9002c.txt,copied-from-repo-official-cache,37596,ed8204bb48b427ecc39f5ee0615a552f50fa9a835e90132962d177c6cbbb13d6,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9003c.txt,copied-from-repo-official-cache,38317,2d726604c019671e5fa9e2d5243d7d072607f2f498f21563106ec25f5b7c93f9,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9004c.txt,copied-from-repo-official-cache,38469,29559fa96bced7d131bbf6ec951f9391cdc2819bd7b8cbfb1903baf8c853fc76,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9005c.txt,copied-from-repo-official-cache,38514,260f0adca530c60f7be143b8a50c7d3e5d0933e31ce2a926e584f4250656d2af,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9006c.txt,copied-from-repo-official-cache,38414,e3ff4842c15f4642d8ef503ddacfaca3696b585dd0ad7cf6fa79545733c7601b,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9007c.txt,copied-from-repo-official-cache,38350,c3b8620a576c59343ba1c5b3124bb0661546b4ecc5d205bb8aa3da2adc734923,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9008c.txt,copied-from-repo-official-cache,38496,a5d37119d885a241d33ef9e3fe3fc8ef1ac527f64b5828c44de4f1286e587a42,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9009c.txt,copied-from-repo-official-cache,37885,f6f42a7f0303fd2f8d7340b5ddf632117cdaae33cbe72eaef0c6171608e2aae2,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9010c.txt,copied-from-repo-official-cache,37944,dcc390f963cd5d4e57ea39deb35182c0c6dabe1786a3706da8f81e9852013104,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9011c.txt,copied-from-repo-official-cache,37683,3dc6b247925893cb9a63bc66a97fb69bb018462208732e7ad9582d7576339910,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9012c.txt,copied-from-repo-official-cache,37048,91c9cbe9e88bd8284ca0e36d80e94a8db4701147a763fa5ce2fd6d58a3670612,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9101c.txt,copied-from-repo-official-cache,36726,9a76d770f071497eeb978606a2881765eea4c12189527ee39a22f2d78c5818ab,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9102c.txt,copied-from-repo-official-cache,37062,1c4567a9bd2393edd0003bbfeb7598b54ede1a472b868cba611e2f478cadcf0a,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9103c.txt,copied-from-repo-official-cache,37811,4bce6e6c7f9dc7d96686930b9224334b91c30c0c6f525a644039b8c50207c8f8,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9104c.txt,copied-from-repo-official-cache,38117,2e5e35daa27a3f67f4897b9187ef2d96f5901d778276a515fcc682e91778548b,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9105c.txt,copied-from-repo-official-cache,38205,3fe00c5a4285b5c8c2e57ba58e72b9a524d9f7557917c844a616eba123b457f9,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9106c.txt,copied-from-repo-official-cache,38261,00138b2f8588ec2076a98cd1040fdf8a349f1077111ad1ce8b4a2ae05172b8f4,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9107c.txt,copied-from-repo-official-cache,38048,4b61f229ad9803dba8b7c1da7e94a5be7ae4d9c749feeffe1f222ba80e3b9bb6,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9108c.txt,copied-from-repo-official-cache,38071,bc8514f0ffc72456d63c4bf874343a6d51796b90adbf2aab6bb5d743e87a2e6e,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9109c.txt,copied-from-repo-official-cache,38120,723430f7f463cff2d66c713b4d19c06a0d3a033dc720739e22498d5e11e5dfea,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9110c.txt,copied-from-repo-official-cache,38184,e502ac61a81d6a2b153ee0c34dd4203ce18b50925001cc68b7902c8c2d72c03b,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9111c.txt,copied-from-repo-official-cache,37585,eb43369c611e37c6c4d1f0ac58abc5bebd0fd8270ab502f1edaac396a8ab9a26,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9112c.txt,copied-from-repo-official-cache,37523,a42f6bbaf0d12bde91befa87d99b13a37be7238ed1f0aa97e0d2d26ed4c29643,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9201c.txt,copied-from-repo-official-cache,37432,651b5bab23bbc026c089fec825c0e6b28a20e4c04cfee982a9b00ceb5315d029,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9202c.txt,copied-from-repo-official-cache,37461,3b19344885e4ce7d7a00e56858394962d0bc30ab212af73c11bcfdaab7fd3fb8,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9203c.txt,copied-from-repo-official-cache,38141,dbd5a95d27a53f59705782e26737b494f978a91b25add99a0c044d7ae966d116,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9204c.txt,copied-from-repo-official-cache,38388,0dd3147ca56daf3e14f485f48bb2a10c00ee1c63e15bfe334174cef56e09cc79,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9205c.txt,copied-from-repo-official-cache,38186,aebcc2a4341f7c839c54b85aaabb218bde00618e36a1c38973466e4140b759e8,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9206c.txt,copied-from-repo-official-cache,38489,1ba65ab364b9d0797792ea93d696a110acfe2185b50dfa54cbcde30aa9ab267d,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9207c.txt,copied-from-repo-official-cache,38412,812eca5c019a1ab7fe4d391a1c69b19c1783a2e6fb4146a39eb33a5ee9563545,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9208c.txt,copied-from-repo-official-cache,38140,e224b6e345bff9995eb255871c6d97559e54fefb8c0f80d888e819cbdf2e5e0a,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9209c.txt,copied-from-repo-official-cache,38460,1f3ee2ee144fd2f1fab6982f4b065813c5923fd9ad6a290933ba3ce7b82472f8,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9210c.txt,copied-from-repo-official-cache,38084,29d6c6ee859fc4c2c94e40cf9dd0e73eb0ab9fd576a892435046654cdf646df1,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9211c.txt,copied-from-repo-official-cache,37565,53162b370016d5c398438af362e2695a6b962c5204d73e4b44ee3b384859e1ff,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9212c.txt,copied-from-repo-official-cache,37743,beb2349fdc43b9cb8c61985fa6baaa8679cddd023055b12d0227da8675f4b370,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9301c.txt,copied-from-repo-official-cache,34719,8fdb2da60ddfbe85aff0bbbc01e8f8033e6718648b25a291882ac33d0b0d5c46,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9302c.txt,copied-from-repo-official-cache,34882,33381bd2c6f817d4917942f769839ce1ee73fb2bdacbfa2f0a2194dcf00aadc5,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9303c.txt,copied-from-repo-official-cache,35663,17f5b558435e0b25fee2083d506aef09556b73d1d225f00097f94f634b9ce734,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9304c.txt,copied-from-repo-official-cache,35960,1e4d1eef112b54d77fd440530273f6e1c6056a491364dda187d22ec12fc4e994,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9305c.txt,copied-from-repo-official-cache,35823,7f21c244a2238e3c881ead8b5ba175089753d96ef5fe4340a8c8625efad9788b,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9306c.txt,copied-from-repo-official-cache,36127,878b821d49e39ea20d309cc391fefb15f392470a9e96c319d234af2371913f4b,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9307c.txt,copied-from-repo-official-cache,35846,8507d04638404f6d1ab68315ae200fab674ae84114a50bcf04af1998920e0a83,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9308c.txt,copied-from-repo-official-cache,35971,f3cb7a9eec4fe91fdfd61bc319476b14dc8422aa137faad68bf8b0e3d340002a,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9309c.txt,copied-from-repo-official-cache,36088,dfaab74d7661248f4cff5faa93b7718331c53d2dd2ce3dca55fa7402b5bfd055,not seasonally adjusted,
U.S. Census Bureau,BPS monthly MSA/CBSA permits,https://www.census.gov/construction/bps/index.html,repo official raw cache,D:\Programming\Dynamic Paper-dlrhcs_replication\outputs\empirical\unemployment\raw_sa_pilot\raw\census_bps\ma9310c.txt,copied-from-repo-official-cache,35800,b463d973ecf7c00191446c800d3b98f7f06c1e2f20e10e21a12aa0bc429e5c21,not seasonally adjusted,
